lga_code,year,population
19399,2018,1115
20110,2018,12822
20260,2018,11805
20570,2018,107608
20660,2018,129645
20740,2018,36083
20830,2018,52447
20910,2018,104623
21010,2018,14158
21110,2018,179386
21180,2018,206977
21270,2018,6214
21370,2018,37948
21450,2018,106945
21610,2018,338087
21670,2018,13330
21750,2018,21823
21830,2018,16231
21890,2018,157103
22110,2018,46881
22170,2018,141531
22250,2018,10601
22310,2018,152389
22410,2018,19893
22490,2018,23191
22620,2018,116186
22670,2018,164895
22750,2018,253175
22830,2018,66826
22910,2018,15902
22980,2018,5691
23110,2018,95150
23190,2018,20064
23270,2018,225526
23350,2018,16613
23430,2018,161685
23670,2018,162459
23810,2018,75586
23940,2018,7602
24130,2018,49302
24210,2018,125091
24250,2018,9153
24330,2018,88871
24410,2018,117125
24600,2018,163363
24650,2018,157019
24700,2018,177679
24780,2018,56154
24850,2018,44556
24900,2018,29910
24970,2018,198010
25060,2018,125487
25150,2018,34662
25340,2018,166564
25430,2018,19500
25490,2018,16897
25620,2018,14561
25710,2018,64542
25810,2018,11634
25900,2018,110733
25990,2018,7327
26080,2018,2954
26170,2018,29604
26260,2018,16291
26350,2018,113340
26430,2018,10734
26490,2018,32750
26610,2018,21240
26670,2018,6100
26700,2018,29269
26730,2018,34823
26810,2018,44233
26890,2018,3964
26980,2018,174431
27070,2018,220601
27170,2018,41541
27260,2018,257010
27350,2018,95504
27450,2018,157819
27630,2018,6698
29399,2018,911
30250,2018,1296
30300,2018,4372
30370,2018,14525
30410,2018,2877
30450,2018,288
30760,2018,1901
30900,2018,447
31000,2018,1226938
31750,2018,343
31820,2018,96599
31900,2018,17086
31950,2018,381
32080,2018,165716
32250,2018,2050
32260,2018,29536
32270,2018,28572
32310,2018,11954
32330,2018,1257
32450,2018,3351
32500,2018,4471
32600,2018,280
32750,2018,286
32770,2018,1486
32810,2018,12204
33100,2018,773
33200,2018,1498
33220,2018,106379
33360,2018,63077
33430,2018,602443
33610,2018,10648
33620,2018,51665
33800,2018,10944
33830,2018,1011
33960,2018,211946
33980,2018,21523
34420,2018,1014
34530,2018,37950
34570,2018,708
34580,2018,40539
34590,2018,327769
34710,2018,3653
34770,2018,118352
34800,2018,817
34830,2018,369
34860,2018,12914
34880,2018,22501
35010,2018,458013
35250,2018,1151
35300,2018,19241
35600,2018,4263
35670,2018,958
35740,2018,55511
35760,2018,10406
35780,2018,2923
35790,2018,2369
35800,2018,1666
36070,2018,743
36150,2018,772
36250,2018,156885
36300,2018,785
36370,2018,81406
36510,2018,42371
36580,2018,25326
36630,2018,32698
36660,2018,36118
36720,2018,320606
36820,2018,25849
36910,2018,169319
36950,2018,3721
36960,2018,4551
37010,2018,193105
37300,2018,4082
37310,2018,34338
37340,2018,35651
37400,2018,1155
37550,2018,999
37570,2018,290
37600,2018,2643
40070,2018,24688
40120,2018,40173
40150,2018,9191
40220,2018,27322
40250,2018,2491
40310,2018,24815
40430,2018,2594
40520,2018,10826
40700,2018,45882
40910,2018,52393
41010,2018,3583
41060,2018,118160
41140,2018,9300
41190,2018,1805
41330,2018,1777
41560,2018,14810
41750,2018,1059
41830,2018,1683
41960,2018,1311
42030,2018,24055
42110,2018,4179
42250,2018,8567
42600,2018,37002
42750,2018,4886
43080,2018,1083
43220,2018,1072
43360,2018,2362
43650,2018,15509
43710,2018,5812
43790,2018,11775
44000,2018,76
44060,2018,92455
44210,2018,9090
44340,2018,67366
44550,2018,35637
44620,2018,27242
44830,2018,2897
45040,2018,21893
45090,2018,8679
45120,2018,4596
45290,2018,36996
45340,2018,171631
45400,2018,895
45540,2018,1705
45680,2018,94352
45890,2018,127684
46090,2018,14380
46300,2018,14652
46450,2018,17726
46510,2018,21460
46670,2018,9897
46860,2018,1471
46970,2018,4100
47140,2018,143765
47290,2018,2051
47490,2018,2183
47630,2018,6894
47700,2018,100132
47800,2018,5531
47910,2018,2731
47980,2018,39187
48050,2018,15419
48130,2018,6891
48260,2018,7975
48340,2018,12046
48410,2018,60542
48540,2018,22102
48640,2018,1231
48750,2018,5519
48830,2018,11475
49399,2018,3418
50080,2018,38470
50210,2018,88068
50250,2018,11144
50280,2018,15708
50350,2018,15895
50420,2018,69267
50490,2018,41872
50560,2018,1741
50630,2018,1819
50770,2018,1784
50840,2018,4938
50910,2018,969
50980,2018,17432
51080,2018,1133
51120,2018,964
51190,2018,32897
51260,2018,39305
51310,2018,28764
51330,2018,95171
51400,2018,18001
51470,2018,555
51540,2018,5574
51610,2018,1485
51680,2018,5705
51710,2018,1848
51750,2018,10858
51820,2018,112928
51860,2018,553
51890,2018,8918
51960,2018,3591
52030,2018,1059
52100,2018,1102
52170,2018,8170
52240,2018,1110
52310,2018,888
52380,2018,181
52450,2018,1413
52520,2018,1439
52590,2018,3294
52660,2018,14503
52730,2018,6165
52800,2018,8340
52870,2018,6072
52940,2018,708
53010,2018,688
53080,2018,728
53150,2018,7869
53220,2018,10754
53290,2018,14342
53360,2018,2949
53430,2018,31287
53570,2018,5384
53640,2018,1245
53710,2018,1018
53780,2018,125087
53800,2018,39976
53920,2018,3714
53990,2018,28086
54060,2018,3627
54130,2018,1132
54170,2018,161479
54200,2018,59442
54280,2018,30750
54310,2018,22509
54340,2018,4162
54410,2018,1202
54480,2018,538
54550,2018,2009
54620,2018,872
54690,2018,400
54760,2018,781
54830,2018,43172
54900,2018,1290
54970,2018,1302
55040,2018,1585
55110,2018,86708
55180,2018,9253
55250,2018,1128
55320,2018,103153
55390,2018,534
55460,2018,3349
55530,2018,434
55600,2018,2409
55670,2018,701
55740,2018,9224
55810,2018,560
55880,2018,504
55950,2018,563
56090,2018,39494
56160,2018,140
56230,2018,17648
56300,2018,1440
56370,2018,826
56460,2018,5058
56580,2018,22564
56620,2018,1598
56730,2018,11475
56790,2018,3277
56860,2018,257
56930,2018,1675
57000,2018,629
57080,2018,27433
57140,2018,1121
57210,2018,5307
57280,2018,15208
57350,2018,1004
57420,2018,1845
57490,2018,132911
57630,2018,97
57700,2018,30159
57770,2018,986
57840,2018,43989
57910,2018,224316
57980,2018,17320
58050,2018,144202
58190,2018,407
58260,2018,601
58330,2018,4520
58400,2018,335
58470,2018,234
58510,2018,36741
58540,2018,894
58570,2018,36282
58610,2018,1828
58680,2018,478
58760,2018,203526
58820,2018,4195
58890,2018,799
59030,2018,285
59100,2018,725
59170,2018,1033
59250,2018,657
59310,2018,1331
59320,2018,443
59330,2018,501
59340,2018,7561
59350,2018,361
59360,2018,1204
59370,2018,3573
60210,2018,6381
60410,2018,17501
60610,2018,19601
60810,2018,22284
61010,2018,2296
61210,2018,8118
61410,2018,58064
61510,2018,10481
61610,2018,25852
61810,2018,6739
62010,2018,952
62210,2018,6958
62410,2018,4653
62610,2018,49082
62810,2018,54286
63010,2018,17380
63210,2018,6386
63410,2018,1616
63610,2018,38484
63810,2018,11550
64010,2018,68716
64210,2018,20037
64610,2018,13362
64810,2018,15433
65010,2018,6257
65210,2018,2443
65410,2018,14033
65610,2018,4255
65810,2018,24091
70200,2018,27223
70420,2018,7257
70540,2018,169
70620,2018,4138
70700,2018,1414
71000,2018,85788
71150,2018,373
71300,2018,10165
72200,2018,10672
72300,2018,24498
72330,2018,6648
72800,2018,37596
73600,2018,7311
74050,2018,2744
74550,2018,3135
74560,2018,480
74660,2018,6985
74680,2018,3476
79399,2018,7023
89399,2018,426081
99399,2018,2324
10050,2019,54657
10180,2019,29701
10250,2019,44997
10300,2019,2287
10470,2019,43207
10500,2019,173913
10550,2019,35026
10600,2019,13046
10650,2019,8649
10750,2019,380186
10800,2019,5755
10850,2019,7450
10900,2019,79077
10950,2019,2602
11150,2019,2534
11200,2019,1591
11250,2019,17801
11300,2019,40333
11350,2019,35054
11400,2019,13773
11450,2019,104706
11500,2019,172286
11520,2019,92609
11570,2019,375333
11600,2019,2863
11650,2019,345695
11700,2019,1799
11720,2019,60823
11730,2019,52604
11750,2019,4401
11800,2019,77810
12000,2019,4413
12150,2019,3923
12160,2019,11362
12350,2019,12732
12380,2019,240090
12390,2019,54358
12700,2019,9329
12730,2019,8657
12750,2019,39290
12850,2019,212825
12870,2019,12627
12900,2019,9590
12930,2019,156510
12950,2019,4323
13010,2019,8947
13310,2019,31490
13340,2019,10801
13450,2019,27102
13550,2019,12921
13660,2019,5124
13800,2019,67244
13850,2019,2933
13910,2019,19131
14000,2019,153216
14100,2019,14427
14170,2019,191965
14220,2019,17974
14300,2019,6452
14350,2019,30347
14400,2019,22711
14500,2019,126364
14550,2019,9248
14600,2019,6273
14650,2019,209433
14700,2019,39790
14750,2019,11489
14850,2019,44234
14870,2019,21216
14900,2019,227187
14920,2019,7780
14950,2019,3266
15050,2019,85313
15240,2019,94826
15270,2019,25416
15300,2019,13215
15350,2019,30020
15520,2019,12355
15560,2019,3753
15650,2019,16554
15700,2019,20150
15750,2019,13146
15800,2019,5832
15850,2019,6565
15900,2019,166510
15950,2019,72155
15990,2019,268935
16100,2019,5489
16150,2019,43115
16200,2019,14774
16260,2019,257472
16350,2019,213534
16380,2019,84167
16400,2019,73509
16490,2019,61423
16550,2019,145287
16610,2019,23525
16700,2019,129738
16900,2019,73370
16950,2019,105781
17000,2019,24309
17040,2019,21192
17080,2019,14817
17100,2019,45895
17150,2019,229213
17200,2019,229596
17310,2019,63183
17350,2019,6116
17400,2019,6794
17420,2019,180102
17550,2019,96068
17620,2019,14291
17640,2019,8220
17650,2019,6119
17750,2019,66411
17850,2019,3090
17900,2019,5869
17950,2019,2662
18020,2019,9377
18050,2019,72485
18100,2019,3635
18200,2019,7284
18250,2019,78830
18350,2019,51302
18400,2019,52826
18450,2019,214552
18500,2019,56892
18710,2019,16941
19399,2019,1086
20110,2019,12904
20260,2019,11838
20570,2019,109773
20660,2019,130607
20740,2019,37440
20830,2019,54047
20910,2019,105128
21010,2019,14237
21110,2019,179663
21180,2019,206771
21270,2019,6166
21370,2019,38128
21450,2019,112002
21610,2019,352006
21670,2019,13349
21750,2019,22037
21830,2019,16171
21890,2019,157298
22110,2019,47464
22170,2019,141970
22250,2019,10562
22310,2019,153936
22410,2019,19992
22490,2019,23810
22620,2019,118214
22670,2019,166296
22750,2019,260134
22830,2019,67733
22910,2019,16105
22980,2019,5668
23110,2019,95818
23190,2019,20200
23270,2019,235370
23350,2019,16876
23430,2019,163178
23670,2019,163308
23810,2019,76121
23940,2019,7629
24130,2019,50162
24210,2019,126873
24250,2019,9417
24330,2019,89460
24410,2019,117965
24600,2019,168952
24650,2019,165535
24700,2019,179327
24780,2019,56764
24850,2019,46373
24900,2019,30099
24970,2019,199762
25060,2019,126406
25150,2019,35793
25340,2019,168594
25430,2019,19696
25490,2019,16997
25620,2019,14737
25710,2019,64464
25810,2019,11707
25900,2019,111782
25990,2019,7449
26080,2019,2973
26170,2019,29923
26260,2019,16378
26350,2019,113800
26430,2019,10907
26490,2019,34213
26610,2019,21407
26670,2019,6142
26700,2019,29439
26730,2019,35104
26810,2019,44676
26890,2019,3979
26980,2019,175862
27070,2019,226072
27170,2019,42084
27260,2019,273201
27350,2019,96544
27450,2019,158745
27630,2019,6675
29399,2019,918
30250,2019,1288
30300,2019,4389
30370,2019,14581
30410,2019,2876
30450,2019,297
30760,2019,1916
30900,2019,454
31000,2019,1247133
31750,2019,340
31820,2019,97801
31900,2019,17003
31950,2019,399
32080,2019,167149
32250,2019,2089
32260,2019,29564
32270,2019,28574
32310,2019,11890
32330,2019,1244
32450,2019,3442
32500,2019,4532
32600,2019,272
32750,2019,282
32770,2019,1479
32810,2019,12312
33100,2019,747
33200,2019,1506
33220,2019,108146
33360,2019,63495
33430,2019,614435
33610,2019,10603
33620,2019,52489
33800,2019,10891
33830,2019,1013
33960,2019,219893
33980,2019,21773
34420,2019,1045
34530,2019,38548
34570,2019,693
34580,2019,41020
34590,2019,335955
34710,2019,3654
34770,2019,119529
34800,2019,822
34830,2019,393
34860,2019,12835
34880,2019,22681
35010,2019,467314
35250,2019,1127
35300,2019,19159
35600,2019,4211
35670,2019,943
35740,2019,56045
35760,2019,10268
35780,2019,2904
35790,2019,2274
35800,2019,1671
36070,2019,708
36150,2019,742
36250,2019,158937
36300,2019,777
36370,2019,81842
36510,2019,42856
36580,2019,25355
36630,2019,32784
36660,2019,36239
36720,2019,329946
36820,2019,26071
36910,2019,171566
36950,2019,3652
36960,2019,4434
37010,2019,193687
37300,2019,4112
37310,2019,34420
37340,2019,36266
37400,2019,1150
37550,2019,1005
37570,2019,289
37600,2019,2621
40070,2019,25376
40120,2019,40587
40150,2019,9338
40220,2019,27820
40250,2019,2506
40310,2019,25050
40430,2019,2624
40520,2019,10812
40700,2019,46118
40910,2019,53599
41010,2019,3600
41060,2019,120098
41140,2019,9336
41190,2019,1794
41330,2019,1740
41560,2019,14962
41750,2019,1050
41830,2019,1681
41960,2019,1302
42030,2019,24465
42110,2019,4156
42250,2019,8672
42600,2019,37413
42750,2019,4909
43080,2019,1068
43220,2019,1063
43360,2019,2355
43650,2019,15608
43710,2019,5875
43790,2019,11830
44000,2019,85
44060,2019,93817
44210,2019,9182
44340,2019,67690
44550,2019,36842
44620,2019,27379
44830,2019,2898
45040,2019,22089
45090,2019,8778
45120,2019,4611
45290,2019,37477
45340,2019,173141
45400,2019,898
45540,2019,1696
45680,2019,96220
45890,2019,130293
46090,2019,14384
46300,2019,14733
46450,2019,17736
46510,2019,21841
46670,2019,9954
46860,2019,1490
46970,2019,4103
47140,2019,145467
47290,2019,2047
47490,2019,2196
47630,2019,6966
47700,2019,100837
47800,2019,5542
47910,2019,2770
47980,2019,39322
48050,2019,15708
48130,2019,6921
48260,2019,8054
48340,2019,12043
48410,2019,61562
48540,2019,22073
48640,2019,1205
48750,2019,5617
48830,2019,11581
49399,2019,3340
50080,2019,39054
50210,2019,91543
50250,2019,10018
50280,2019,16235
50350,2019,16089
50420,2019,70051
50490,2019,42719
50560,2019,1746
50630,2019,1784
50770,2019,1808
50840,2019,5063
50910,2019,959
50980,2019,17652
51080,2019,1112
51120,2019,982
51190,2019,33267
51260,2019,40187
51310,2019,29167
51330,2019,96447
51400,2019,18205
51470,2019,554
51540,2019,5497
51610,2019,1523
51680,2019,5846
51710,2019,1803
51750,2019,11055
51820,2019,115577
51860,2019,591
51890,2019,8939
51960,2019,3542
52030,2019,1066
52100,2019,1067
52170,2019,8225
52240,2019,1115
52310,2019,890
52380,2019,194
52450,2019,1384
52520,2019,1428
52590,2019,3327
52660,2019,14706
52730,2019,6235
52800,2019,8321
52870,2019,6131
52940,2019,714
53010,2019,691
53080,2019,706
53150,2019,7933
53220,2019,10637
53290,2019,14329
53360,2019,3036
53430,2019,31782
53570,2019,5470
53640,2019,1241
53710,2019,1006
53780,2019,127017
53800,2019,40173
53920,2019,3783
53990,2019,28540
54060,2019,3670
54130,2019,1146
54170,2019,162308
54200,2019,59750
54280,2019,30636
54310,2019,22844
54340,2019,4161
54410,2019,1191
54480,2019,523
54550,2019,1979
54620,2019,869
54690,2019,391
54760,2019,781
54830,2019,44700
54900,2019,1289
54970,2019,1331
55040,2019,1610
55110,2019,88698
55180,2019,9258
55250,2019,1167
55320,2019,104340
55390,2019,541
55460,2019,3286
55530,2019,430
55600,2019,2374
55670,2019,680
55740,2019,9332
55810,2019,599
55880,2019,494
55950,2019,575
56090,2019,39877
56160,2019,129
56230,2019,17950
56300,2019,1487
56370,2019,831
56460,2019,5019
56580,2019,22745
56620,2019,1538
56730,2019,11483
56790,2019,3263
56860,2019,261
56930,2019,1661
57000,2019,629
57080,2019,28214
57140,2019,1100
57210,2019,5358
57280,2019,15585
57350,2019,997
57420,2019,1914
57490,2019,135440
57630,2019,102
57700,2019,31410
57770,2019,1000
57840,2019,44538
57910,2019,227540
57980,2019,17602
58050,2019,148672
58190,2019,402
58260,2019,589
58330,2019,4570
58400,2019,330
58470,2019,219
58510,2019,37348
58540,2019,864
58570,2019,36892
58610,2019,1790
58680,2019,496
58760,2019,208263
58820,2019,4254
58890,2019,783
59030,2019,278
59100,2019,714
59170,2019,1025
59250,2019,611
59310,2019,1327
59320,2019,453
59330,2019,492
59340,2019,7741
59350,2019,361
59360,2019,1206
59370,2019,3551
60210,2019,6516
60410,2019,17995
60610,2019,19899
60810,2019,22532
61010,2019,2377
61210,2019,8140
61410,2019,59447
61510,2019,10729
61610,2019,26262
61810,2019,6779
62010,2019,951
62210,2019,7020
62410,2019,4791
62610,2019,50068
62810,2019,55482
63010,2019,17818
63210,2019,6461
63410,2019,1633
63610,2019,39378
63810,2019,11922
64010,2019,69888
64210,2019,20286
64610,2019,13492
64810,2019,15952
65010,2019,6465
65210,2019,2486
65410,2019,14178
65610,2019,4292
65810,2019,24602
70200,2019,27600
70420,2019,7212
70540,2019,168
70620,2019,4147
70700,2019,1411
71000,2019,85308
71150,2019,348
71300,2019,10153
72200,2019,10721
72300,2019,23331
72330,2019,6636
72800,2019,38200
73600,2019,7357
74050,2019,2742
74550,2019,3163
74560,2019,474
74660,2019,7059
74680,2019,3427
79399,2019,7102
89399,2019,435730
99399,2019,2382
10050,2020,55466
10180,2020,29600
10250,2020,45663
10300,2020,2257
10470,2020,43444
10500,2020,176184
10550,2020,35428
10600,2020,13152
10650,2020,8653
10750,2020,391911
10800,2020,5649
10850,2020,7484
10900,2020,79031
10950,2020,2514
11150,2020,2483
11200,2020,1525
11250,2020,17718
11300,2020,40670
11350,2020,35715
11400,2020,13814
11450,2020,112451
11500,2020,175725
11520,2020,91833
11570,2020,376638
11600,2020,2892
11650,2020,347734
11700,2020,1774
11720,2020,62431
11730,2020,52893
11750,2020,4213
11800,2020,78409
12000,2020,4404
12150,2020,3871
12160,2020,11393
12350,2020,12748
12380,2020,240841
12390,2020,55010
12700,2020,9450
12730,2020,8547
12750,2020,39917
12850,2020,212148
12870,2020,12726
12900,2020,9502
12930,2020,155919
12950,2020,4327
13010,2020,8946
13310,2020,31934
13340,2020,10931
13450,2020,27249
13550,2020,13024
13660,2020,5019
13800,2020,67578
13850,2020,2910
13910,2020,19205
14000,2020,154037
14100,2020,14269
14170,2020,190035
14220,2020,17985
14300,2020,6463
14350,2020,30602
14400,2020,22873
14500,2020,126438
14550,2020,9304
14600,2020,6223
14650,2020,211954
14700,2020,40067
14750,2020,11500
14850,2020,44316
14870,2020,21063
14900,2020,231268
14920,2020,7702
14950,2020,3308
15050,2020,87920
15240,2020,95731
15270,2020,25589
15300,2020,13047
15350,2020,29543
15520,2020,12572
15560,2020,3625
15650,2020,16539
15700,2020,20290
15750,2020,12990
15800,2020,5787
15850,2020,6521
15900,2020,168242
15950,2020,71430
15990,2020,268164
16100,2020,5540
16150,2020,43383
16200,2020,14646
16260,2020,260413
16350,2020,216922
16380,2020,85499
16400,2020,74450
16490,2020,62506
16550,2020,142499
16610,2020,23593
16700,2020,130999
16900,2020,74941
16950,2020,107246
17000,2020,24503
17040,2020,21437
17080,2020,14889
17100,2020,46417
17150,2020,230379
17200,2020,227250
17310,2020,63405
17350,2020,6077
17400,2020,6779
17420,2020,186622
17550,2020,96857
17620,2020,14296
17640,2020,8378
17650,2020,6056
17750,2020,67277
17850,2020,3057
17900,2020,5701
17950,2020,2634
18020,2020,9358
18050,2020,71880
18100,2020,3619
18200,2020,7389
18250,2020,78566
18350,2020,52018
18400,2020,53618
18450,2020,215063
18500,2020,55951
18710,2020,17092
19399,2020,1055
20110,2020,13054
20260,2020,11918
20570,2020,111645
20660,2020,130294
20740,2020,38950
20830,2020,55753
20910,2020,105018
21010,2020,14382
21110,2020,177875
21180,2020,204213
21270,2020,6156
21370,2020,38379
21450,2020,116505
21610,2020,363970
21670,2020,13304
21750,2020,22274
21830,2020,16108
21890,2020,157056
22110,2020,47874
22170,2020,142191
22250,2020,10575
22310,2020,154656
22410,2020,20055
22490,2020,24366
22620,2020,119958
22670,2020,165648
22750,2020,266036
22830,2020,68474
22910,2020,16339
22980,2020,5668
23110,2020,95193
23190,2020,20385
23270,2020,243643
23350,2020,17115
23430,2020,163196
23670,2020,163242
23810,2020,76714
23940,2020,7657
24130,2020,50894
24210,2020,127987
24250,2020,9792
24330,2020,89418
24410,2020,118295
24600,2020,170589
24650,2020,173566
24700,2020,180030
24780,2020,57335
24850,2020,48073
24900,2020,30298
24970,2020,200791
25060,2020,126786
25150,2020,36944
25340,2020,170186
25430,2020,19939
25490,2020,17091
25620,2020,14872
25710,2020,64322
25810,2020,11805
25900,2020,110574
25990,2020,7544
26080,2020,3095
26170,2020,30272
26260,2020,16506
26350,2020,112610
26430,2020,11158
26490,2020,35827
26610,2020,21499
26670,2020,6170
26700,2020,29517
26730,2020,35418
26810,2020,45105
26890,2020,3994
26980,2020,176794
27070,2020,231040
27170,2020,42666
27260,2020,287292
27350,2020,96662
27450,2020,158876
27630,2020,6641
29399,2020,934
30250,2020,1196
30300,2020,4392
30370,2020,14587
30410,2020,2862
30450,2020,302
30760,2020,1919
30900,2020,458
31000,2020,1263500
31750,2020,340
31820,2020,98883
31900,2020,16934
31950,2020,415
32080,2020,168710
32250,2020,2118
32260,2020,29608
32270,2020,28524
32310,2020,11923
32330,2020,1220
32450,2020,3528
32500,2020,4579
32600,2020,269
32750,2020,273
32770,2020,1459
32810,2020,12371
33100,2020,731
33200,2020,1509
33220,2020,109938
33360,2020,63890
33430,2020,626342
33610,2020,10516
33620,2020,53021
33800,2020,10911
33830,2020,1007
33960,2020,226778
33980,2020,22141
34420,2020,1076
34530,2020,39206
34570,2020,673
34580,2020,41366
34590,2020,343821
34710,2020,3651
34770,2020,121395
34800,2020,828
34830,2020,418
34860,2020,12891
34880,2020,23010
35010,2020,476622
35250,2020,1093
35300,2020,19315
35600,2020,4106
35670,2020,923
35740,2020,56662
35760,2020,10206
35780,2020,2891
35790,2020,2205
35800,2020,1683
36070,2020,672
36150,2020,721
36250,2020,160418
36300,2020,769
36370,2020,82352
36510,2020,43255
36580,2020,25322
36630,2020,32952
36660,2020,36393
36720,2020,338389
36820,2020,26309
36910,2020,173562
36950,2020,3589
36960,2020,4355
37010,2020,194679
37300,2020,4143
37310,2020,34390
37340,2020,37105
37400,2020,1130
37550,2020,1020
37570,2020,287
37600,2020,2606
40070,2020,25964
40120,2020,40969
40150,2020,9677
40220,2020,28400
40250,2020,2515
40310,2020,25325
40430,2020,2631
40520,2020,10800
40700,2020,46415
40910,2020,54884
41010,2020,3616
41060,2020,122119
41140,2020,9379
41190,2020,1777
41330,2020,1689
41560,2020,15109
41750,2020,1046
41830,2020,1673
41960,2020,1305
42030,2020,24770
42110,2020,4136
42250,2020,8763
42600,2020,37724
42750,2020,4925
43080,2020,1056
43220,2020,1056
43360,2020,2359
43650,2020,15843
43710,2020,5947
43790,2020,11861
44000,2020,93
44060,2020,95256
44210,2020,9268
44340,2020,68175
44550,2020,38206
44620,2020,27565
44830,2020,2910
45040,2020,22268
45090,2020,8867
45120,2020,4622
45290,2020,37958
45340,2020,174948
45400,2020,893
45540,2020,1681
45680,2020,98458
45890,2020,132967
46090,2020,14389
46300,2020,14773
46450,2020,17742
46510,2020,22234
46670,2020,9988
46860,2020,1526
46970,2020,4137
47140,2020,147359
47290,2020,2040
47490,2020,2219
47630,2020,7016
47700,2020,101613
47800,2020,5565
47910,2020,2832
47980,2020,39465
48050,2020,16068
48130,2020,6867
48260,2020,8156
48340,2020,12058
48410,2020,62573
48540,2020,22036
48640,2020,1185
48750,2020,5736
48830,2020,11681
49399,2020,3229
50080,2020,39629
50210,2020,94970
50250,2020,8927
50280,2020,16792
50350,2020,16326
50420,2020,71277
50490,2020,43614
50560,2020,1738
50630,2020,1751
50770,2020,1833
50840,2020,5188
50910,2020,970
50980,2020,17976
51080,2020,1098
51120,2020,1000
51190,2020,33769
51260,2020,41059
51310,2020,29743
51330,2020,98643
51400,2020,18492
51470,2020,555
51540,2020,5491
51610,2020,1568
51680,2020,5952
51710,2020,1758
51750,2020,11501
51820,2020,119032
51860,2020,608
51890,2020,8956
51960,2020,3546
52030,2020,1076
52100,2020,1044
52170,2020,8345
52240,2020,1122
52310,2020,906
52380,2020,207
52450,2020,1358
52520,2020,1426
52590,2020,3395
52660,2020,14931
52730,2020,6398
52800,2020,8362
52870,2020,6205
52940,2020,726
53010,2020,699
53080,2020,698
53150,2020,8035
53220,2020,10533
53290,2020,14325
53360,2020,3151
53430,2020,32439
53570,2020,5611
53640,2020,1250
53710,2020,997
53780,2020,129685
53800,2020,40641
53920,2020,3932
53990,2020,29076
54060,2020,3730
54130,2020,1162
54170,2020,164044
54200,2020,60337
54280,2020,30590
54310,2020,23245
54340,2020,4205
54410,2020,1180
54480,2020,511
54550,2020,1964
54620,2020,876
54690,2020,382
54760,2020,792
54830,2020,46243
54900,2020,1305
54970,2020,1377
55040,2020,1661
55110,2020,91112
55180,2020,9317
55250,2020,1213
55320,2020,106124
55390,2020,553
55460,2020,3254
55530,2020,421
55600,2020,2380
55670,2020,668
55740,2020,9394
55810,2020,643
55880,2020,479
55950,2020,580
56090,2020,40360
56160,2020,117
56230,2020,18274
56300,2020,1547
56370,2020,829
56460,2020,4987
56580,2020,23075
56620,2020,1502
56730,2020,11594
56790,2020,3279
56860,2020,261
56930,2020,1661
57000,2020,632
57080,2020,29588
57140,2020,1086
57210,2020,5410
57280,2020,16115
57350,2020,984
57420,2020,2023
57490,2020,137931
57630,2020,109
57700,2020,32437
57770,2020,1041
57840,2020,45072
57910,2020,232404
57980,2020,17941
58050,2020,153844
58190,2020,399
58260,2020,582
58330,2020,4611
58400,2020,317
58470,2020,201
58510,2020,38260
58540,2020,847
58570,2020,37717
58610,2020,1781
58680,2020,520
58760,2020,212823
58820,2020,4314
58890,2020,786
59030,2020,268
59100,2020,719
59170,2020,1035
59250,2020,587
59310,2020,1341
59320,2020,461
59330,2020,492
59340,2020,7904
59350,2020,358
59360,2020,1208
59370,2020,3567
60210,2020,6659
60410,2020,18501
60610,2020,20171
60810,2020,22894
61010,2020,2473
61210,2020,8207
61410,2020,60771
61510,2020,10926
61610,2020,26566
61810,2020,6863
62010,2020,937
62210,2020,7186
62410,2020,4972
62610,2020,50652
62810,2020,56208
63010,2020,18289
63210,2020,6583
63410,2020,1639
63610,2020,40052
63810,2020,12301
64010,2020,71019
64210,2020,20603
64610,2020,13661
64810,2020,16471
65010,2020,6639
65210,2020,2560
65410,2020,14341
65610,2020,4311
65810,2020,25123
70200,2020,28029
70420,2020,7228
70540,2020,167
70620,2020,4129
70700,2020,1410
71000,2020,85109
71150,2020,330
71300,2020,10123
72200,2020,10716
72300,2020,23111
72330,2020,6558
72800,2020,38902
73600,2020,7391
74050,2020,2743
74550,2020,3196
74560,2020,471
74660,2020,7130
74680,2020,3422
79399,2020,7263
89399,2020,444903
99399,2020,2437
10050,2021,56067
10180,2021,29332
10250,2021,46196
10300,2021,2208
10470,2021,43674
10500,2021,176229
10550,2021,35770
10600,2021,13203
10650,2021,8615
10750,2021,399925
10800,2021,5544
10850,2021,7511
10900,2021,78372
10950,2021,2480
11150,2021,2416
11200,2021,1487
11250,2021,17662
11300,2021,40440
11350,2021,36106
11400,2021,13767
11450,2021,120083
11500,2021,177778
11520,2021,89685
11570,2021,372459
11600,2021,2873
11650,2021,348493
11700,2021,1758
11720,2021,64120
11730,2021,54212
11750,2021,4098
11800,2021,78781
12000,2021,4403
12150,2021,3833
12160,2021,11390
12350,2021,12759
12380,2021,237083
12390,2021,55528
12700,2021,9532
12730,2021,8437
12750,2021,40464
12850,2021,209066
12870,2021,12822
12900,2021,9385
12930,2021,152800
12950,2021,4318
13010,2021,8925
13310,2021,32150
13340,2021,11109
13450,2021,27195
13550,2021,13088
13660,2021,4912
13800,2021,67605
13850,2021,2885
13910,2021,19223
14000,2021,152263
14100,2021,13596
14170,2021,183839
14220,2021,17920
14300,2021,6454
14350,2021,30828
14400,2021,22970
